chapter	index	quest_title	item_id	filename	source	source_texture	out_w	out_h
epump_dat_oil	02	5272D9AC88702DE2	createdieselgenerators:large_diesel_engine	by_chapter/epump_dat_oil/02_5272d9ac88702de2__createdieselgenerators__large_diesel_engine.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/block/diesel_engine.png	512	512
epump_dat_oil	03	5C251AB7110F0E5F	createdieselgenerators:huge_diesel_engine	by_chapter/epump_dat_oil/03_5c251ab7110f0e5f__createdieselgenerators__huge_diesel_engine.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/block/engine_piston_block.png	512	512
epump_dat_oil	04	56F378317EFB975E	createdieselgenerators:basin_lid	by_chapter/epump_dat_oil/04_56f378317efb975e__createdieselgenerators__basin_lid.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/basin.png	512	512
epump_dat_oil	05	0FD8D9454B234451	createdieselgenerators:ethanol_bucket	by_chapter/epump_dat_oil/05_0fd8d9454b234451__createdieselgenerators__ethanol_bucket.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/ethanol_bucket.png	512	512
epump_dat_oil	06	1209EAFCD7457303	createdieselgenerators:oil_scanner	by_chapter/epump_dat_oil/06_1209eafcd7457303__createdieselgenerators__oil_scanner.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/oil_scanner_rotating.png	512	512
epump_dat_oil	07	5F54692C554A45BE	createdieselgenerators:engine_silencer	by_chapter/epump_dat_oil/07_5f54692c554a45be__createdieselgenerators__engine_silencer.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/engine_silencer.png	512	512
epump_dat_oil	08	231C8943A649FD16	createdieselgenerators:distillation_controller	by_chapter/epump_dat_oil/08_231c8943a649fd16__createdieselgenerators__distillation_controller.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/distillation_controller.png	512	512
epump_dat_oil	09	2047D5978329D0AB	createdieselgenerators:pumpjack_bearing	by_chapter/epump_dat_oil/09_2047d5978329d0ab__createdieselgenerators__pumpjack_bearing.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/block/pumpjack_bearing_side.png	512	512
epump_dat_oil	10	634B2ED978962892	createdieselgenerators:crude_oil_bucket	by_chapter/epump_dat_oil/10_634b2ed978962892__createdieselgenerators__crude_oil_bucket.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/crude_oil_bucket.png	512	512
epump_dat_oil	11	50298AF2ED77D186	createdieselgenerators:gasoline_bucket	by_chapter/epump_dat_oil/11_50298af2ed77d186__createdieselgenerators__gasoline_bucket.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/gasoline_bucket.png	512	512
epump_dat_oil	12	5CE618D90A0AF061	createdieselgenerators:diesel_bucket	by_chapter/epump_dat_oil/12_5ce618d90a0af061__createdieselgenerators__diesel_bucket.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/diesel_bucket.png	512	512
epump_dat_oil	13	6ABABF2B012DB63F	create:fluid_tank	by_chapter/epump_dat_oil/13_6ababf2b012db63f__create__fluid_tank.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/fluid_tank.png	512	512
epump_dat_oil	14	3A861B21F4724A9A	createdieselgenerators:engine_turbocharger	by_chapter/epump_dat_oil/14_3a861b21f4724a9a__createdieselgenerators__engine_turbocharger.png	createdieselgenerators-1.21.1-1.3.13.jar	assets/createdieselgenerators/textures/item/engine_turbocharger.png	512	512
etrains	00	Chapter -  &eTrains	create:track_station	by_chapter/etrains/00_chapter_-_trains__create__track_station.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/station.png	512	512
etrains	02	5EB05566545D1E5C	create:track_station	by_chapter/etrains/02_5eb05566545d1e5c__create__track_station.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/station.png	512	512
etrains	03	1B3F3097CE12FE41	create:track	by_chapter/etrains/03_1b3f3097ce12fe41__create__track.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/track.png	512	512
etrains	04	33B3C5F33B18C4F3	create:railway_casing	by_chapter/etrains/04_33b3c5f33b18c4f3__create__railway_casing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/railway_casing_side.png	512	512
etrains	05	5A82E1993C9467B3	create:controls	by_chapter/etrains/05_5a82e1993c9467b3__create__controls.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/bogey/particle.png	512	512
etrains	06	08EA1AEF6AB1C266	ftbfiltersystem:smart_filter	by_chapter/etrains/06_08ea1aef6ab1c266__ftbfiltersystem__smart_filter.png	ftb-filter-system-neoforge-21.1.4.jar	assets/ftbfiltersystem/textures/item/smart_filter.png	512	512
etrains	07	3103AA1D921B71BC	create:super_glue	by_chapter/etrains/07_3103aa1d921b71bc__create__super_glue.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/super_glue.png	512	512
etrains	08	5160C9AD28A09E93	create:sturdy_sheet	by_chapter/etrains/08_5160c9ad28a09e93__create__sturdy_sheet.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/sturdy_sheet.png	512	512
etrains	09	7A6C4B3AAA08E85B	create:track_signal	by_chapter/etrains/09_7a6c4b3aaa08e85b__create__track_signal.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/signal_box.png	512	512
etrains	10	10D7C5874FF7E693	create:track_observer	by_chapter/etrains/10_10d7c5874ff7e693__create__track_observer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/observer_box.png	512	512
etrains	11	68567D80BF886B45	create:schedule	by_chapter/etrains/11_68567d80bf886b45__create__schedule.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/schedule.png	512	512
etrains	12	66760C6B0C1DDDD0	create_things_and_misc:train_stop	by_chapter/etrains/12_66760c6b0c1dddd0__create_things_and_misc__train_stop.png	create_things_and_misc-4.1.1-neoforge-1.21.1.jar	assets/create_things_and_misc/textures/item/train_stop_item.png	512	512
etrains	14	6A7CDF204DB01A20	create:mechanical_roller	by_chapter/etrains/14_6a7cdf204db01a20__create__mechanical_roller.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/roller_wheel.png	512	512
etrains	15	73646CD6C89DDF7B	create_train_parts:crossing	by_chapter/etrains/15_73646cd6c89ddf7b__create_train_parts__crossing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/girder.png	512	512
etrains	20	Choo Choo!	create:steam_whistle	by_chapter/etrains/20_choo_choo__create__steam_whistle.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/whistle_particle.png	512	512
etrains	21	Road Kill	minecraft:diamond_sword	by_chapter/etrains/21_road_kill__minecraft__diamond_sword.png	1.21.1.jar	assets/minecraft/textures/item/diamond_sword.png	512	512
etrains	22	Blind Spot	create:incomplete_track	by_chapter/etrains/22_blind_spot__create__incomplete_track.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/incomplete_track.png	512	512
first_cantrips	00	Chapter - &eFirst Cantrips	irons_spellbooks:inscription_table	by_chapter/first_cantrips/00_chapter_-_first_cantrips__irons_spellbooks__inscription_table.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/block/inscription_table_top.png	512	512
first_cantrips	01	Whispers in the Loot	irons_spellbooks:scroll	by_chapter/first_cantrips/01_whispers_in_the_loot__irons_spellbooks__scroll.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/scroll.png	512	512
first_cantrips	02	The Inscription Rite	irons_spellbooks:inscription_table	by_chapter/first_cantrips/02_the_inscription_rite__irons_spellbooks__inscription_table.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/block/inscription_table_top.png	512	512
first_cantrips	03	Wimpy Beginnings	irons_spellbooks:wimpy_spell_book	by_chapter/first_cantrips/03_wimpy_beginnings__irons_spellbooks__wimpy_spell_book.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/temp_spellbook.png	512	512
first_cantrips	04	Copper Focus	irons_spellbooks:copper_spell_book	by_chapter/first_cantrips/04_copper_focus__irons_spellbooks__copper_spell_book.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/copper_spell_book.png	512	512
first_cantrips	05	Ironbound Will	irons_spellbooks:iron_spell_book	by_chapter/first_cantrips/05_ironbound_will__irons_spellbooks__iron_spell_book.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/iron_spell_book.png	512	512
first_cantrips	06	Field Exam	minecraft:rotten_flesh	by_chapter/first_cantrips/06_field_exam__minecraft__rotten_flesh.png	1.21.1.jar	assets/minecraft/textures/item/rotten_flesh.png	512	512
first_cantrips	07	Wayward Seeking	irons_spellbooks:wayward_compass	by_chapter/first_cantrips/07_wayward_seeking__irons_spellbooks__wayward_compass.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/compass/wayward_compass_16.png	512	512
first_cantrips	08	Gold-Bound Ward	irons_spellbooks:gold_spell_book	by_chapter/first_cantrips/08_gold-bound_ward__irons_spellbooks__gold_spell_book.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/gold_spell_book.png	512	512
first_cantrips	09	Descent for Power	minecraft:blaze_rod	by_chapter/first_cantrips/09_descent_for_power__minecraft__blaze_rod.png	1.21.1.jar	assets/minecraft/textures/item/blaze_rod.png	512	512
first_cantrips	10	Scroll Forge	irons_spellbooks:scroll_forge	by_chapter/first_cantrips/10_scroll_forge__irons_spellbooks__scroll_forge.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/block/scroll_forge_bottom.png	512	512
first_cantrips	11	Essence Tithe	irons_spellbooks:arcane_essence	by_chapter/first_cantrips/11_essence_tithe__irons_spellbooks__arcane_essence.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/arcane_essence.png	512	512
first_cantrips	12	Blood Ledger	irons_spellbooks:blood_vial	by_chapter/first_cantrips/12_blood_ledger__irons_spellbooks__blood_vial.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/blood_vial.png	512	512
first_cantrips	13	Diamond Doctrine	irons_spellbooks:diamond_spell_book	by_chapter/first_cantrips/13_diamond_doctrine__irons_spellbooks__diamond_spell_book.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/diamond_spell_book.png	512	512
first_cantrips	14	Arcane Anvil	irons_spellbooks:arcane_anvil	by_chapter/first_cantrips/14_arcane_anvil__irons_spellbooks__arcane_anvil.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/block/arcane_anvil.png	512	512
first_cantrips	15	Netherite Grimoire	irons_spellbooks:netherite_spell_book	by_chapter/first_cantrips/15_netherite_grimoire__irons_spellbooks__netherite_spell_book.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/netherite_spell_book.png	512	512
first_cantrips	16	Dead King's Lullaby	irons_spellbooks:bone_key	by_chapter/first_cantrips/16_dead_kings_lullaby__irons_spellbooks__bone_key.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/bone_key.png	512	512
first_cantrips	17	Magehunter Emeritus	irons_spellbooks:magehunter	by_chapter/first_cantrips/17_magehunter_emeritus__irons_spellbooks__magehunter.png	irons_spellbooks-1.21.1-3.16.2.jar	assets/irons_spellbooks/textures/item/magehunter.png	512	512
food_factory	00	Chapter -  &eConfectionery	create_confectionery:gingerbread_man	by_chapter/food_factory/00_chapter_-_confectionery__create_confectionery__gingerbread_man.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/gingerbread_man.png	512	512
food_factory	01	59D1636F8843063E	create_confectionery:gingerdough	by_chapter/food_factory/01_59d1636f8843063e__create_confectionery__gingerdough.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/gingerdough.png	512	512
food_factory	02	60959BD560D5C3F6	create_confectionery:gingerbread_man	by_chapter/food_factory/02_60959bd560d5c3f6__create_confectionery__gingerbread_man.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/gingerbread_man.png	512	512
food_factory	03	52F7B7F6FE3C861C	create_confectionery:gingerbread	by_chapter/food_factory/03_52f7b7f6fe3c861c__create_confectionery__gingerbread.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/gingerbread.png	512	512
food_factory	05	002E6872C7B7AF76	create_confectionery:candy_cane	by_chapter/food_factory/05_002e6872c7b7af76__create_confectionery__candy_cane.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/candy_cane.png	512	512
food_factory	06	06F20283C76C1D82	minecraft:sugar	by_chapter/food_factory/06_06f20283c76c1d82__minecraft__sugar.png	1.21.1.jar	assets/minecraft/textures/item/sugar.png	512	512
food_factory	07	1EB44121D6968D59	create:wheat_flour	by_chapter/food_factory/07_1eb44121d6968d59__create__wheat_flour.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/wheat_flour.png	512	512
food_factory	08	445212E6651B7746	create_confectionery:candy_cane_block	by_chapter/food_factory/08_445212e6651b7746__create_confectionery__candy_cane_block.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/block/candy_cane_top.png	512	512
food_factory	09	6F998D330698620F	create_confectionery:cocoa_butter	by_chapter/food_factory/09_6f998d330698620f__create_confectionery__cocoa_butter.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/cocoao_butter.png	512	512
food_factory	10	6B9D82DE26A0CC56	create_confectionery:bar_of_black_chocolate	by_chapter/food_factory/10_6b9d82de26a0cc56__create_confectionery__bar_of_black_chocolate.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/bar_of_black_chocolate.png	512	512
food_factory	11	10C57B245C83B5AA	create_confectionery:the_bright_side	by_chapter/food_factory/11_10c57b245c83b5aa__create_confectionery__the_bright_side.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/music_disc_the_bright_side.png	512	512
food_factory	12	3E388A13C2BD5A0B	create_confectionery:marshmallow	by_chapter/food_factory/12_3e388a13c2bd5a0b__create_confectionery__marshmallow.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/marshmallow.png	512	512
food_factory	13	606567FF7D0B81E1	create_confectionery:marshmallow_on_a_stick	by_chapter/food_factory/13_606567ff7d0b81e1__create_confectionery__marshmallow_on_a_stick.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/marshmallow_on_a_stick.png	512	512
food_factory	14	236439AD7BB284E5	create_confectionery:caramelized_marshmellow_on_a_stick	by_chapter/food_factory/14_236439ad7bb284e5__create_confectionery__caramelized_marshmellow_on_a_stick.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/caramelized_marshmallow_on_a_stick.png	512	512
food_factory	15	7236F44BE57B00C6	create_confectionery:ruby_chocolate_glazed_marshmallow	by_chapter/food_factory/15_7236f44be57b00c6__create_confectionery__ruby_chocolate_glazed_marshmallow.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/ruby_chocolate_glazed_marshmallow.png	512	512
food_factory	16	6BF926405F2D9D26	create_confectionery:black_chocolate_glazed_marshmallow	by_chapter/food_factory/16_6bf926405f2d9d26__create_confectionery__black_chocolate_glazed_marshmallow.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/black_chocolate_glazed_marshmallow.png	512	512
food_factory	17	0F76470B53D09466	create_confectionery:honey_candy	by_chapter/food_factory/17_0f76470b53d09466__create_confectionery__honey_candy.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/honey_candy.png	512	512
food_factory	18	014BDCB9922886EF	create_confectionery:bar_of_caramel	by_chapter/food_factory/18_014bdcb9922886ef__create_confectionery__bar_of_caramel.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/caramel.png	512	512
food_factory	19	190FD2DF12D222C0	create_confectionery:bar_of_ruby_chocolate	by_chapter/food_factory/19_190fd2df12d222c0__create_confectionery__bar_of_ruby_chocolate.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/bar_of_ruby_chocolate.png	512	512
food_factory	20	3B64BED389B2CF9F	create_confectionery:bar_of_white_chocolate	by_chapter/food_factory/20_3b64bed389b2cf9f__create_confectionery__bar_of_white_chocolate.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/bar_of_white_chocolate.png	512	512
food_factory	21	1E3081292571CD31	create_confectionery:soothing_hot_chocolate	by_chapter/food_factory/21_1e3081292571cd31__create_confectionery__soothing_hot_chocolate.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/soothing_hot_chocolate.png	512	512
food_factory	22	533C58555E4F1616	create_chocolate_fountain:chocolate_fountain	by_chapter/food_factory/22_533c58555e4f1616__create_chocolate_fountain__chocolate_fountain.png	create_chocolate_fountain-1.21.1-1.1.0.jar	assets/create_chocolate_fountain/textures/block/chocolate_fountain/chocolate_fountain.png	512	512
food_factory	23	3F5C0F8E1B705059	create_confectionery:candy_cane_sword	by_chapter/food_factory/23_3f5c0f8e1b705059__create_confectionery__candy_cane_sword.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/candy_sword.png	512	512
food_factory	24	38C6CA73A1BFB0CF	create_confectionery:candy_cane_pickaxe	by_chapter/food_factory/24_38c6ca73a1bfb0cf__create_confectionery__candy_cane_pickaxe.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/candy_pickaxe.png	512	512
food_factory	25	26250B86376A0525	create_confectionery:candy_cane_axe	by_chapter/food_factory/25_26250b86376a0525__create_confectionery__candy_cane_axe.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/candy_axe.png	512	512
food_factory	26	555508F1582AF26C	create_confectionery:candy_cane_shovel	by_chapter/food_factory/26_555508f1582af26c__create_confectionery__candy_cane_shovel.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/candy_shovel.png	512	512
food_factory	27	5A013800B7F1E4C1	create_confectionery:candy_cane_hoe	by_chapter/food_factory/27_5a013800b7f1e4c1__create_confectionery__candy_cane_hoe.png	create-confectionery1.21.1_v1.1.3b.jar	assets/create_confectionery/textures/item/candy_hoe.png	512	512
forge_of_silent_legends	00	Chapter - &eForge of Silent Legends	silentgear:pickaxe_blueprint	by_chapter/forge_of_silent_legends/00_chapter_-_forge_of_silent_legends__silentgear__pickaxe_blueprint.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blueprint.png	512	512
forge_of_silent_legends	01	Material Codex	silentgear:material_book	by_chapter/forge_of_silent_legends/01_material_codex__silentgear__material_book.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/material_book.png	512	512
forge_of_silent_legends	02	Stone Anvil	silentgear:stone_anvil	by_chapter/forge_of_silent_legends/02_stone_anvil__silentgear__stone_anvil.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/block/stone_anvil.png	512	512
forge_of_silent_legends	03	Crude Knife	silentgear:crude_knife	by_chapter/forge_of_silent_legends/03_crude_knife__silentgear__crude_knife.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/crude_knife.png	512	512
forge_of_silent_legends	04	Template Boards	silentgear:template_board	by_chapter/forge_of_silent_legends/04_template_boards__silentgear__template_board.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/template_board.png	512	512
forge_of_silent_legends	05	Blueprint Paper	silentgear:blueprint_paper	by_chapter/forge_of_silent_legends/05_blueprint_paper__silentgear__blueprint_paper.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blueprint_paper.png	512	512
forge_of_silent_legends	06	Pickaxe Writ	silentgear:pickaxe_blueprint	by_chapter/forge_of_silent_legends/06_pickaxe_writ__silentgear__pickaxe_blueprint.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blueprint.png	512	512
forge_of_silent_legends	07	Rod Doctrine	silentgear:rod_blueprint	by_chapter/forge_of_silent_legends/07_rod_doctrine__silentgear__rod_blueprint.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blueprint.png	512	512
forge_of_silent_legends	08	First Silent Pick	silentgear:pickaxe	by_chapter/forge_of_silent_legends/08_first_silent_pick__silentgear__pickaxe.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/pickaxe/main.png	512	512
forge_of_silent_legends	09	Tip of Progress	silentgear:tip_blueprint	by_chapter/forge_of_silent_legends/09_tip_of_progress__silentgear__tip_blueprint.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blueprint.png	512	512
forge_of_silent_legends	10	Repair Creed	silentgear:crude_repair_kit	by_chapter/forge_of_silent_legends/10_repair_creed__silentgear__crude_repair_kit.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/crude_repair_kit.png	512	512
forge_of_silent_legends	11	Blueprint Library	silentgear:blueprint_book	by_chapter/forge_of_silent_legends/11_blueprint_library__silentgear__blueprint_book.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blueprint_book_cover.png	512	512
forge_of_silent_legends	12	Crimson Iron	silentgear:crimson_iron_ingot	by_chapter/forge_of_silent_legends/12_crimson_iron__silentgear__crimson_iron_ingot.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/crimson_iron_ingot.png	512	512
forge_of_silent_legends	13	Crimson Steel	silentgear:crimson_steel_ingot	by_chapter/forge_of_silent_legends/13_crimson_steel__silentgear__crimson_steel_ingot.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/crimson_steel_ingot.png	512	512
forge_of_silent_legends	14	Alloy Forge	silentgear:alloy_forge	by_chapter/forge_of_silent_legends/14_alloy_forge__silentgear__alloy_forge.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/block/alloy_smelter_pieces.png	512	512
forge_of_silent_legends	15	Blaze Gold	silentgear:blaze_gold_ingot	by_chapter/forge_of_silent_legends/15_blaze_gold__silentgear__blaze_gold_ingot.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/blaze_gold_ingot.png	512	512
forge_of_silent_legends	16	Material Grader	silentgear:material_grader	by_chapter/forge_of_silent_legends/16_material_grader__silentgear__material_grader.png	1.21.1.jar	assets/minecraft/textures/block/chiseled_quartz_block.png	512	512
forge_of_silent_legends	17	Azure Silver	silentgear:azure_silver_ingot	by_chapter/forge_of_silent_legends/17_azure_silver__silentgear__azure_silver_ingot.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/azure_silver_ingot.png	512	512
forge_of_silent_legends	18	Azure Electrum	silentgear:azure_electrum_ingot	by_chapter/forge_of_silent_legends/18_azure_electrum__silentgear__azure_electrum_ingot.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/item/azure_electrum_ingot.png	512	512
forge_of_silent_legends	19	Recrystallizer	silentgear:recrystallizer	by_chapter/forge_of_silent_legends/19_recrystallizer__silentgear__recrystallizer.png	1.21.1.jar	assets/minecraft/textures/block/gold_block.png	512	512
forge_of_silent_legends	20	Starlight Ambition	silentgear:starlight_charger	by_chapter/forge_of_silent_legends/20_starlight_ambition__silentgear__starlight_charger.png	silent-gear-1.21.1-neoforge-4.2.1.1.jar	assets/silentgear/textures/block/blaze_gold_block.png	512	512
fun_additions	00	Chapter -  &eFun Additions	create:cardboard_helmet	by_chapter/fun_additions/00_chapter_-_fun_additions__create__cardboard_helmet.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/cardboard_helmet.png	512	512
fun_additions	01	Obtain Trading Depot	trading_floor:trading_depot	by_chapter/fun_additions/01_obtain_trading_depot__trading_floor__trading_depot.png	trading_floor-3.0.16.jar	assets/trading_floor/textures/block/trading_depot.png	512	512
fun_additions	02	Obtain Grapplin Whisk	create_sa:grapplin_whisk	by_chapter/fun_additions/02_obtain_grapplin_whisk__create_sa__grapplin_whisk.png	create-stuff-additions1.21.1_v2.1.3.jar	assets/create_sa/textures/item/fan_component.png	512	512
fun_additions	03	Flanged Cogwheels	bits_n_bobs:small_flanged_cogwheel	by_chapter/fun_additions/03_flanged_cogwheels__bits_n_bobs__small_flanged_cogwheel.png	bits_n_bobs-0.0.44.jar	assets/bits_n_bobs/textures/block/large_chain_cogwheel.png	512	512
fun_additions	04	37760181A25650CE	create_pattern_schematics:empty_pattern_schematic	by_chapter/fun_additions/04_37760181a25650ce__create_pattern_schematics__empty_pattern_schematic.png	create_pattern_schematics-2.0.10.jar	assets/create_pattern_schematics/textures/item/empty_pattern_schematic.png	512	512
fun_additions	05	Crates	create_fantasizing:andesite_crate	by_chapter/fun_additions/05_crates__create_fantasizing__andesite_crate.png	create_fantasizing-1.21.1-1.1.3.jar	assets/create_fantasizing/textures/block/andesite_crate_side.png	512	512
fun_additions	06	39F463F266C9A44C	createtransmission:transmission_chain	by_chapter/fun_additions/06_39f463f266c9a44c__createtransmission__transmission_chain.png	createtransmission-1.2.1+neoforge-create6-1.21.1.jar	assets/createtransmission/textures/item/transmission_chain.png	512	512
fun_additions	07	Obtain Chain Pulley	bits_n_bobs:chain_pulley	by_chapter/fun_additions/07_obtain_chain_pulley__bits_n_bobs__chain_pulley.png	bits_n_bobs-0.0.44.jar	assets/bits_n_bobs/textures/block/chain_pulley_magnet.png	512	512
fun_additions	08	477E6B9A9E264637	create_sa:portable_drill	by_chapter/fun_additions/08_477e6b9a9e264637__create_sa__portable_drill.png	create-stuff-additions1.21.1_v2.1.3.jar	assets/create_sa/textures/item/brass_drill_head.png	512	512
fun_additions	09	HyperTube	create_hypertube:hypertube	by_chapter/fun_additions/09_hypertube__create_hypertube__hypertube.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/hypertube.png	512	512
fun_additions	10	109DED9EC2176A5F	create_fantasizing:transporter	by_chapter/fun_additions/10_109ded9ec2176a5f__create_fantasizing__transporter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_block.png	512	512
fun_additions	12	Materials for Crates	create:andesite_casing	by_chapter/fun_additions/12_materials_for_crates__create__andesite_casing.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_casing.png	512	512
fun_additions	13	70D6A1757904004C	create:mechanical_crafter	by_chapter/fun_additions/13_70d6a1757904004c__create__mechanical_crafter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_casing.png	512	512
fun_additions	14	Gather Supplies	create:minecart_coupling	by_chapter/fun_additions/14_gather_supplies__create__minecart_coupling.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/minecart_coupling.png	512	512
fun_additions	15	Materials for Flang Cogwheels and Transmission Chain	create:cogwheel	by_chapter/fun_additions/15_materials_for_flang_cogwheels_and_transmission_chain__create__cogwheel.png	1.21.1.jar	assets/minecraft/textures/block/stripped_spruce_log_top.png	512	512
fun_additions	16	Materials for Hypertube	create:brass_ingot	by_chapter/fun_additions/16_materials_for_hypertube__create__brass_ingot.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/brass_ingot.png	512	512
